TIME,DBTM,DMEA,BPOS,HKLA,HKLX,WOBA,WOBX,TQA,TQX,RPMA,SPPA,CHKP,SPM1,SPM2,TVCA,MFOP,MDOA,MDIA,MTOA,MTIA,MCOA,MCIA,STKC,DRTM,SPR2,SPR3,SPR4,SPR5,SPR6,SPR7,SPR13,SPR14,SPR15,SPR20,SPR21,SPR22,SPR23
2016-11-08T195018.000Z,419.6163,420.1923,-3.349005,15.80604,15.80604,6.88365e-003,6.88365e-003,0.0,0.0,0,9.401215,0.0,0,0,1.198212,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.825406,225.4973,0.0,0.0,14,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195020.000Z,419.6163,420.1923,-3.349005,16.12851,16.12851,6.88365e-003,6.88365e-003,0.0,0.0,0,9.401215,0.0,0,0,1.235203,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.825406,224.3859,0.0,0.0,12,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195022.000Z,419.6163,420.1923,-3.349005,16.26426,16.26426,6.88365e-003,6.88365e-003,0.0,0.0,0,9.262175,0.0,0,0,1.223701,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.825406,223.688,0.0,0.0,12,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195024.000Z,419.6163,420.1923,-3.349005,16.26426,16.26426,6.88365e-003,6.88365e-003,0.0,0.0,0,9.262175,0.0,0,0,1.223701,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.96001,224.1706,0.0,0.0,12,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195026.000Z,419.6163,420.1923,-3.349005,16.61207,16.61207,6.88365e-003,6.88365e-003,0.0,0.0,0,9.262175,0.0,0,0,1.235073,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.96001,223.6884,0.0,0.0,11,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195028.000Z,419.6163,420.1923,-3.349005,16.91603,16.91603,6.88365e-003,6.88365e-003,0.0,0.0,0,9.262175,0.0,0,0,1.235073,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.96001,223.1101,0.0,0.0,13,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195030.000Z,419.6163,420.1923,-3.349005,16.91603,16.91603,6.88365e-003,6.88365e-003,0.0,0.0,0,9.159901,0.0,0,0,1.235073,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.96001,223.1101,0.0,0.0,13,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195032.000Z,419.6163,420.1923,-3.349005,17.06802,17.06802,6.88365e-003,6.88365e-003,0.0,0.0,0,9.159901,0.0,0,0,1.222916,0,1.160115,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.96001,222.8049,0.0,0.0,10,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195034.000Z,419.6163,420.1923,-3.349005,17.30801,17.30801,6.88365e-003,6.88365e-003,0.0,0.0,0,9.285904,0.0,0,0,1.222916,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.96001,222.6733,0.0,0.0,9,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195037.000Z,419.6163,420.1923,-3.349005,17.037,17.037,6.88365e-003,6.88365e-003,0.0,0.0,0,9.674528,0.0,0,0,1.298534,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.5458,0.0,0.0,5,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195039.000Z,419.6163,420.1923,-3.349005,17.037,17.037,6.88365e-003,6.88365e-003,0.0,0.0,0,9.42557,0.0,0,0,1.298534,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.5458,0.0,0.0,5,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195041.000Z,419.6163,420.1923,-3.349005,17.2105,17.2105,6.88365e-003,6.88365e-003,0.0,0.0,0,9.42557,0.0,0,0,1.325367,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.5458,0.0,0.0,2,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195043.000Z,419.6163,420.1923,-3.349005,17.2105,17.2105,6.88365e-003,6.88365e-003,0.0,0.0,0,9.183444,0.0,0,0,1.325367,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.5458,0.0,0.0,2,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195045.000Z,419.6163,420.1923,-3.349005,17.2105,17.2105,6.88365e-003,6.88365e-003,0.0,0.0,0,9.183444,0.0,0,0,1.348782,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.3701,0.0,0.0,2,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195047.000Z,419.6163,420.1923,-3.349005,16.97163,16.97163,6.88365e-003,6.88365e-003,0.0,0.0,0,9.03126,0.0,0,0,1.33049,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.6285,0.0,0.0,2,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195049.000Z,419.6163,420.1923,-3.335296,17.83382,17.83382,6.88365e-003,6.88365e-003,0.0,0.0,0,9.03126,0.0,0,0,1.311344,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.2279,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195051.000Z,419.6163,420.1923,-3.295469,19.33091,19.33091,6.88365e-003,6.88365e-003,0.0,0.0,0,8.904975,0.0,0,0,1.281773,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.845143,222.2279,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195053.000Z,419.6163,420.1923,-3.260174,18.27546,18.27546,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.166985,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.26995,222.1273,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195055.000Z,419.6163,420.1923,-3.209337,17.99373,17.99373,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.09959,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.372719,222.1273,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195057.000Z,419.6163,420.1923,-3.096977,17.68887,17.68887,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.09959,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.372719,222.1273,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195059.000Z,419.6163,420.1923,-2.88456,15.89644,15.89644,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.09959,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.210856,221.995,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195101.000Z,419.6163,420.1923,-2.541219,15.89644,15.89644,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.09959,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.325444,221.995,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195103.000Z,419.6163,420.1923,-2.078287,16.39711,16.39711,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.157661,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.175044,221.5274,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195105.000Z,419.6163,420.1923,-1.540879,15.66056,15.66056,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.214928,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.175044,221.3647,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195108.000Z,419.6163,420.1923,-1.036175,16.60428,16.60428,6.88365e-003,6.88365e-003,0.0,0.0,0,8.746671,0.0,0,0,1.214928,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.175044,221.5168,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195110.000Z,419.6163,420.1923,-0.545503,16.50215,16.50215,6.88365e-003,6.88365e-003,0.0,0.0,0,8.639077,0.0,0,0,1.167881,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.997655,221.5168,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195112.000Z,419.6163,420.1923,5.072951e-003,15.63108,15.63108,6.88365e-003,6.88365e-003,0.0,0.0,0,8.639077,0.0,0,0,1.167881,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.997655,221.5168,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195114.000Z,419.6163,420.1923,0.5729187,17.65554,17.65554,6.88365e-003,6.88365e-003,0.0,0.0,0,8.639077,0.0,0,0,1.186119,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.997655,221.9598,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195116.000Z,419.6163,420.1923,1.117853,17.65554,17.65554,6.88365e-003,6.88365e-003,0.0,0.0,0,8.418234,0.0,0,0,1.109158,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.997655,221.7925,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195118.000Z,419.6163,420.1923,1.660589,16.79589,16.79589,6.88365e-003,6.88365e-003,0.0,0.0,0,8.418234,0.0,0,0,1.080677,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.997655,221.7925,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195120.000Z,419.6163,420.1923,2.082357,16.59795,16.59795,6.88365e-003,6.88365e-003,0.0,0.0,0,8.575245,0.0,0,0,1.096439,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,1.997655,221.7925,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195122.000Z,419.6163,420.1923,2.296253,17.40098,17.40098,6.88365e-003,6.88365e-003,0.0,0.0,0,8.575245,0.0,0,0,1.096439,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.117903,221.7925,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195124.000Z,419.6163,420.1923,2.607828,17.40098,17.40098,6.88365e-003,6.88365e-003,0.0,0.0,0,8.464158,0.0,0,0,1.096439,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.117903,221.7925,0.0,0.0,0,0.3793118,185.5381,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195126.000Z,419.6163,420.1923,2.820103,17.06449,17.06449,6.88365e-003,6.88365e-003,0.0,0.0,0,8.464158,0.0,0,0,1.128258,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.117903,221.7925,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195128.000Z,419.6163,420.1923,3.998736,16.89625,16.89625,6.88365e-003,6.88365e-003,0.0,0.0,0,8.469078,0.0,0,0,1.100227,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.117903,221.9263,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195130.000Z,419.6163,420.1923,4.07996,16.89625,16.89625,6.88365e-003,6.88365e-003,0.0,0.0,0,8.469078,0.0,0,0,1.100227,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.117903,221.9263,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195132.000Z,419.6163,420.1923,4.353183,16.32013,16.32013,6.88365e-003,6.88365e-003,0.0,0.0,0,8.469078,0.0,0,0,1.086212,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.005195,223.0981,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195134.000Z,419.6163,420.1923,4.450746,16.32013,16.32013,6.88365e-003,6.88365e-003,0.0,0.0,0,8.469078,0.0,0,0,1.086212,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.005195,223.0981,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195137.000Z,419.6163,420.1923,4.551205,16.32013,16.32013,6.88365e-003,6.88365e-003,0.0,0.0,0,8.469078,0.0,0,0,1.086212,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.005195,223.0981,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195139.000Z,419.6163,420.1923,6.00809,16.60607,16.60607,6.88365e-003,6.88365e-003,0.0,0.0,0,8.469078,0.0,0,0,1.090702,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.005195,225.0118,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195141.000Z,419.6163,420.1923,6.180147,16.98452,16.98452,6.88365e-003,6.88365e-003,0.0,0.0,0,8.352866,0.0,0,0,1.101452,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.005195,225.332,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195143.000Z,419.6163,420.1923,6.22302,17.43026,17.43026,6.88365e-003,6.88365e-003,0.0,0.0,0,8.352866,0.0,0,0,1.101452,0,1.149416,1.050957,0.0,45.53918,0.0,15.37102,4127378,427.0,2.005195,225.433,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195145.000Z,419.6163,420.1923,6.22302,16.99714,16.99714,6.88365e-003,6.88365e-003,0.0,0.0,0,8.352866,0.0,0,0,1.119511,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,225.433,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195147.000Z,419.6163,420.1923,6.22302,16.37057,16.37057,6.88365e-003,6.88365e-003,0.0,0.0,0,8.147159,0.0,0,0,1.135853,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,225.433,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195149.000Z,419.6163,420.1923,6.22302,16.79528,16.79528,6.88365e-003,6.88365e-003,0.0,0.0,0,8.147159,0.0,0,0,1.124027,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,226.0199,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195151.000Z,419.6163,420.1923,6.22302,16.59765,16.59765,6.88365e-003,6.88365e-003,0.0,0.0,0,8.147159,0.0,0,0,1.098114,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,226.399,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195153.000Z,419.6163,420.1923,6.22302,16.99083,16.99083,6.88365e-003,6.88365e-003,0.0,0.0,0,8.147159,0.0,0,0,1.085155,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,224.5818,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195155.000Z,419.6163,420.1923,6.22302,16.99083,16.99083,6.88365e-003,6.88365e-003,0.0,0.0,0,8.147159,0.0,0,0,1.085155,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,223.2225,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195157.000Z,419.6163,420.1923,6.22302,16.83471,16.83471,6.88365e-003,6.88365e-003,0.0,0.0,0,8.030452,0.0,0,0,1.085155,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,222.7332,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195159.000Z,419.6163,420.1923,6.22302,16.83471,16.83471,6.88365e-003,6.88365e-003,0.0,0.0,0,8.030452,0.0,0,0,1.101318,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,222.3122,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195201.000Z,419.6163,420.1923,6.22302,16.83471,16.83471,6.88365e-003,6.88365e-003,0.0,0.0,0,8.030452,0.0,0,0,1.126755,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,222.1628,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195204.000Z,419.6163,420.1923,6.22302,17.04884,17.04884,6.88365e-003,6.88365e-003,0.0,0.0,0,8.030452,0.0,0,0,1.139473,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,222.024,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195206.000Z,419.6163,420.1923,6.22302,17.04884,17.04884,6.88365e-003,6.88365e-003,0.0,0.0,0,8.030452,0.0,0,0,1.115833,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.8676,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195208.000Z,419.6163,420.1923,6.22302,17.04884,17.04884,6.88365e-003,6.88365e-003,0.0,0.0,0,8.030452,0.0,0,0,1.115833,0,1.149416,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.7643,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195210.000Z,419.6163,420.1923,6.22302,17.04884,17.04884,6.88365e-003,6.88365e-003,0.0,0.0,0,8.030452,0.0,0,0,1.093109,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.6546,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195212.000Z,419.6163,420.1923,6.22302,16.74806,16.74806,6.88365e-003,6.88365e-003,0.0,0.0,0,7.881791,0.0,0,0,0.9626503,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,222.088,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195214.000Z,419.6163,420.1923,6.22302,16.74806,16.74806,6.88365e-003,6.88365e-003,0.0,0.0,0,7.881791,0.0,0,0,0.9274254,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.6074,0.0,0.0,0,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195216.000Z,419.6163,420.1923,6.22302,16.93802,16.93802,6.88365e-003,6.88365e-003,0.0,0.0,0,8.029362,0.0,0,0,0.9274254,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.4321,0.0,0.0,1,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195218.000Z,419.6163,420.1923,6.22302,16.83301,16.83301,6.88365e-003,6.88365e-003,0.0,0.0,0,8.029362,0.0,0,0,0.9274254,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.4321,0.0,0.0,3,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195220.000Z,419.6163,420.1923,6.22302,16.83301,16.83301,6.88365e-003,6.88365e-003,0.0,0.0,0,8.213318,0.0,0,0,0.9274254,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.4321,0.0,0.0,3,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195222.000Z,419.6163,420.1923,6.22302,16.83301,16.83301,6.88365e-003,6.88365e-003,0.0,0.0,0,8.213318,0.0,0,0,0.9640999,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.4321,0.0,0.0,6,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195224.000Z,419.6163,420.1923,6.22302,16.83301,16.83301,6.88365e-003,6.88365e-003,0.0,0.0,0,8.213318,0.0,0,0,0.9640999,0,1.13813,1.050957,0.0,45.64558,0.0,15.37102,4127378,427.0,2.005195,221.4321,0.0,0.0,6,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195226.000Z,419.6163,420.1923,6.22302,16.83301,16.83301,6.88365e-003,6.88365e-003,0.0,0.0,0,7.994596,0.0,0,0,1.038151,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,221.6906,0.0,0.0,7,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195228.000Z,419.6163,420.1923,6.22302,17.04863,17.04863,6.88365e-003,6.88365e-003,0.0,0.0,0,7.87971,0.0,0,0,1.168686,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,221.9478,0.0,0.0,7,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195231.000Z,419.6163,420.1923,6.22302,16.93116,16.93116,6.88365e-003,6.88365e-003,0.0,0.0,0,7.998739,0.0,0,0,1.200439,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,222.1996,0.0,0.0,10,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195233.000Z,419.6163,420.1923,6.22302,16.93116,16.93116,6.88365e-003,6.88365e-003,0.0,0.0,0,7.998739,0.0,0,0,1.216316,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,222.1996,0.0,0.0,11,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195235.000Z,419.6163,420.1923,6.22302,16.93116,16.93116,6.88365e-003,6.88365e-003,0.0,0.0,0,7.882127,0.0,0,0,1.194256,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,222.1996,0.0,0.0,12,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195237.000Z,419.6163,420.1923,6.22302,16.93116,16.93116,6.88365e-003,6.88365e-003,0.0,0.0,0,7.882127,0.0,0,0,1.194256,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,222.0324,0.0,0.0,13,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195239.000Z,419.6163,420.1923,6.22302,16.93116,16.93116,6.88365e-003,6.88365e-003,0.0,0.0,0,7.882127,0.0,0,0,1.227715,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,222.0324,0.0,0.0,13,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195241.000Z,419.6163,420.1923,6.22302,17.13923,17.13923,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.199955,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,222.4058,0.0,0.0,11,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195243.000Z,419.6163,420.1923,6.22302,17.13923,17.13923,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.199955,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,222.0741,0.0,0.0,7,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195245.000Z,419.6163,420.1923,6.22302,16.99481,16.99481,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.199955,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,221.7118,0.0,0.0,6,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195247.000Z,419.6163,420.1923,6.22302,16.77941,16.77941,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.199955,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,221.7118,0.0,0.0,4,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195249.000Z,419.6163,420.1923,6.22302,16.58971,16.58971,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.178928,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,221.7118,0.0,0.0,3,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195251.000Z,419.6163,420.1923,6.22302,16.74086,16.74086,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.178928,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,2.005195,221.8443,0.0,0.0,2,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,1,7963
2016-11-08T195253.000Z,419.6163,420.1923,6.22302,16.74086,16.74086,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.198879,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,1.891318,221.8443,0.0,0.0,2,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,0,7963
2016-11-08T195255.000Z,419.6163,420.1923,6.22302,17.01822,17.01822,6.88365e-003,6.88365e-003,0.0,0.0,0,7.66184,0.0,0,0,1.185539,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,1.891318,221.8443,0.0,0.0,2,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,0,7963
2016-11-08T195257.000Z,419.6163,420.1923,6.22302,16.87311,16.87311,6.88365e-003,6.88365e-003,0.0,0.0,0,7.432614,0.0,0,0,1.208866,0,1.13813,1.050957,0.0,45.53034,0.0,15.37102,4127378,427.0,1.891318,221.8443,0.0,0.0,1,0.3793118,185.6445,0.0,0.0,4.98535,12.03526,0,7963
